first_author,year,title,type,collections,tags,zotero_item_id,evidence_grade,verification_status,claim_use_allowed
Rubin,2020.0,Afghanistan: what everyone needs to know,book,sa653,,ZOT_2b6d391e7ecc,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mousavi,2020.0,The Hazaras of Afghanistan,book,sa653,,ZOT_500a886f7c16,metadata_only,unverified,bibliographic_inventory_only_until_verified
Vara Prasad,2020.0,Climate change and soil interactions,book,climate_change,Climatic changes; Plant-soil relationships; Soil biodiversity,ZOT_376dc2968c65,metadata_only,unverified,bibliographic_inventory_only_until_verified
Béteille,2020.0,"Ready to learn: before school, in school, and beyond school in South Asia",book,environment,,ZOT_3601971e8a65,metadata_only,unverified,bibliographic_inventory_only_until_verified
International Energy Agency,2021.0,World Energy Outlook 2021,book,energy_statistics,,ZOT_563e9ea6e707,metadata_only,unverified,bibliographic_inventory_only_until_verified
Malkasian,2021.0,The American war in Afghanistan,book,sa653,,ZOT_f4aa24027356,metadata_only,unverified,bibliographic_inventory_only_until_verified
Levi-Sanchez,2021.0,Bridging state and civil society: informal organizations in Tajik/Afghan Badakhshan,book,sa654,,ZOT_851a96d0ee07,metadata_only,unverified,bibliographic_inventory_only_until_verified
Taloor,2021.0,"Water, cryosphere, and climate change in the Himalayas: a geospatial approach",book,climate_change,,ZOT_472e0436f345,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ahmed,2022.0,The Belt and Road Initiative: geopolitical and geoeconomic aspects,book,BRI-EEU,,ZOT_41d79cbe8c4c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Falkner,2022.0,"Great powers, climate change and global environmental responsibilities",book,securitycomplex,,ZOT_5614db453baa,metadata_only,unverified,bibliographic_inventory_only_until_verified
Grare,2022.0,The Indian Ocean as a New Political and Security Region,book,BRI-EEU,,ZOT_f210213b786e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dalby,2022.0,Rethinking environmental security,book,environment,"Environmental aspects; Environmental policy; Security, International",ZOT_68d070c1b450,metadata_only,unverified,bibliographic_inventory_only_until_verified
IPCC,2022.0,The Ocean and Cryosphere in a Changing Climate,book,climate_change,,ZOT_453ca741c4c3,metadata_only,unverified,bibliographic_inventory_only_until_verified
Garg,2022.0,पर्यावरण भूगोल,book,climate_change,,ZOT_ddd7d9b51355,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mamoria,2022.0,"भूगोल: पर्यावरण, आपदा प्रबंधन एवं जलवायु परिवर्तन",book,climate_change,,ZOT_b116f5fb8c81,metadata_only,unverified,bibliographic_inventory_only_until_verified
Intergovernmental Panel on Climate Change,2022.0,"Climate Change and Land: IPCC Special Report on Climate Change, Desertification, Land Degradation, Sustainable Land Management, Food Security, and Greenhouse Gas Fluxes in Terrestrial Ecosystems",book,environment,,ZOT_ab8f32e54fd6,metadata_only,unverified,bibliographic_inventory_only_until_verified
IPCC,2022.0,"Climate Change and Land: IPCC Special Report on Climate Change, Desertification, Land Degradation, Sustainable Land Management, Food Security, and Greenhouse Gas Fluxes in Terrestrial Ecosystems",book,environment,,ZOT_6eff3c534ff8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Haghirian,2023.0,China's economic and political presence in the Middle East and South Asia,book,sa653,,ZOT_12684fa299b5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Pathak,,दास्तान ए हिमालय,book,climate_change,,ZOT_a1cadb861159,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ziv,1986.0,IN VITRO HARDENING AND ACCLIMATIZATION OF TISSUE CULTURE PLANTS,bookSection,neetimehla,,ZOT_0d43fef6aa55,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,1986.0,The Role of the Smaller States in the South Asian Complex,bookSection,GreatPowers,,ZOT_8d3cacfa3ded,metadata_only,unverified,bibliographic_inventory_only_until_verified
Batten,1995.0,Europe’s Hierarchical Network Economy,bookSection,economicglobalism,,ZOT_d193ce2b0baf,metadata_only,unverified,bibliographic_inventory_only_until_verified
Luttwak,1997.0,"PART 3: New World Order Geopolitics: Chapter 16: ""From Geopolitics to Geo-Economics: Logic of Conflict, Grammar of Commerce.""",bookSection,callforpapers,,ZOT_dcd8924d7061,metadata_only,unverified,bibliographic_inventory_only_until_verified
Araya,2002.0,Mexico's NAFTA Trauma: Myth and Reality,bookSection,callforpapers,,ZOT_b4d88f2435cf,metadata_only,unverified,bibliographic_inventory_only_until_verified
Gill,2003.0,A Neo-Gramscian Approach to European Integration,bookSection,semiotics_phenomenology,,ZOT_22d9e2eefde9,metadata_only,unverified,bibliographic_inventory_only_until_verified
Paul,2004.0,What Do Great Powers Balance Against and When?,bookSection,GreatPowers,,ZOT_ff40ca5a5954,metadata_only,unverified,bibliographic_inventory_only_until_verified
Lal,2004.0,Soil and Water Resources of South Asia in an Uncertain Climate,bookSection,foodsecurity,,ZOT_3ececc26a55c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Rangaswamy,2005.0,South Asian Diaspora,bookSection,environment,Indian Origin; Indian Population; Liberal Democratic Party; Middle East; South Asian Population,ZOT_1ddbe4d97ff7,metadata_only,unverified,bibliographic_inventory_only_until_verified
Gray,2005.0,In defence of the Heartland: Sir Halford Mackinder and his critics a hundred years on,bookSection,Afghanistan,,ZOT_130058c754fb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Karzai,2007.0,Strengthening Security in Contemporary Afghanistan: Coping with the Taliban,bookSection,taliban,,ZOT_1f59b0342250,metadata_only,unverified,bibliographic_inventory_only_until_verified
Laruelle,2007.0,The Orient in Russian Thought at the Turn of the Century,bookSection,Mackinder,,ZOT_3ef7bcff0b1d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,2007.0,Securitization and Desecuritization,bookSection,securitycomplex,"Security, International",ZOT_8af0d160c0e8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Guha-Khasnobis,2007.0,Women and Food Security in South Asia: Current Issues and Emerging Concerns,bookSection,foodsecurity,Developing countries; Food supply; Human rights; Political aspects; Social aspects,ZOT_a3abd1458f3b,metadata_only,unverified,bibliographic_inventory_only_until_verified
Karppinen,2008.0,Media and the paradoxes of pluralism,bookSection,Geopolitics,,ZOT_be0c276f031c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Brauch,2008.0,Introduction,bookSection,environment,Environmental aspects; Environmental policy; Environmental protection; Global environmental change; Globalization; National security; Political aspects,ZOT_3e4fedafec6d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hailin,2011.0,China and South Asian Relations in a New Perspective,bookSection,southasia,POLITICAL SCIENCE / International Relations / General; POLITICAL SCIENCE / World / General; South Asian cooperation,ZOT_8f979827092c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Khan,2011.0,Asian Economic Integration: A Perspective on  South Asia,bookSection,southasia,,ZOT_c7f6eef560b8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kondlo,2011.0,Measuring democracy and ‘good governance’ in Africa: A critique of assumptions and methods,bookSection,africa,,ZOT_bf3dfb3978b6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Alpas,2011.0,Environmental Security and Its Meaning for the State,bookSection,environment,Congresses; Ecoterrorism; Environmental protection,ZOT_222403553472,metadata_only,unverified,bibliographic_inventory_only_until_verified
Nat Katin-Borland,2012.0,Cyberwar: A Real and Growing Threat,bookSection,socialmedia,,ZOT_e74bdb479af5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Develi,2012.0,Increased Share of Natural Gas Consumption Compared with other Energy Resources; Structure of Natural Gas Market Demand and Supply,bookSection,energy_statistics,,ZOT_58d3442f0ac9,metadata_only,unverified,bibliographic_inventory_only_until_verified
Scheffran,2012.0,From ‘Securitization’ of Climate Change to ’Climatization‘ of the Security Field: Comparing Three Theoretical Perspectives,bookSection,climate_change,,ZOT_324924e4de00,metadata_only,unverified,bibliographic_inventory_only_until_verified
Li,2013.0,Global Energy Politics: 2010—2011,bookSection,GreatPowers,,ZOT_03e4d18eca59,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dodds,2013.0,Realism and Geopolitics,bookSection,realism,,ZOT_d6454957949f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Weller,2013.0,Structure of Twitter: Social and Technical,bookSection,twittergeopolitics2b,Information society; Internet; Online social networks; Social aspects; Twitter,ZOT_935a3eacf187,metadata_only,unverified,bibliographic_inventory_only_until_verified
Weller,2013.0,Structural Layers of Communication on Twitter,bookSection,twittergeopolitics2b,Information society; Internet; Online social networks; Social aspects; Twitter,ZOT_b780440c65ee,metadata_only,unverified,bibliographic_inventory_only_until_verified
Johns,2014.0,"When McLuhan Met Simmel: Form is the Content, Medium is the Message",bookSection,socialmedia,,ZOT_17541f683eb8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Tight,2014.0,Theorising Teaching and Learning in Higher Education Research,bookSection,MGIMO_biblio,,ZOT_412bfa8b734d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Black-Branch,2014.0,The Sovereign Right to Peaceful Use of Nuclear Energy and International Environmental Law,bookSection,climate_change,,ZOT_707fa215f222,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,2016.0,The Logic of Regional Security in the Post-Cold War World,bookSection,securitycomplex,,ZOT_09639da7e0ee,metadata_only,unverified,bibliographic_inventory_only_until_verified
Cui,2016.0,High-dimensional network analytics: mapping topic networks in Twitter data during the Arab Spring,bookSection,socialmedia,,ZOT_2f09d0d626b9,metadata_only,unverified,bibliographic_inventory_only_until_verified
Stojanovski,2016.0,Social Networks VGI: Twitter Sentiment Analysis of Social Hotspots,bookSection,twitteropoliics,,ZOT_709523c4e307,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ciampaglia,2017.0,Predicting Multiple Risky Behaviors via Multimedia Content,bookSection,socialmedia,,ZOT_96f56a8fe554,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arduino,2018.0,"Securing CPEC: Challenges, Responses and Outcomes",bookSection,pakchina_snds,,ZOT_f32cc149f8b0,metadata_only,unverified,bibliographic_inventory_only_until_verified
Marton,2018.0,Is Afghanistan in the Way or on the Way of the New Silk Road?,bookSection,BRI-EEU,,ZOT_2f02f3fbeb60,metadata_only,unverified,bibliographic_inventory_only_until_verified
Cheng,2018.0,One Belt‚ One Road: A Comparative Regionalism Approach,bookSection,BRI-EEU,,ZOT_cdd36e139d0a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Özyer,2018.0,Social Network Analysis to Combat Terrorism: 2015 Paris Attacks,bookSection,socialmedia,,ZOT_dbfcdcb0a158,metadata_only,unverified,bibliographic_inventory_only_until_verified
Shang,2019.0,What Is the Belt and Road Initiative?,bookSection,BRI-EEU,,ZOT_e329ab5e67a6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ye,2020.0,State-Mobilized Globalization as Policy Analysis,bookSection,BRI-EEU,,ZOT_aed2343b278e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Béteille,2020.0,"Higher Education in South Asia: Rapidly Growing, Diverse, and Unequal",bookSection,environment,,ZOT_fb5dd989b8fe,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kumar,2020.0,Potential for Intraregoinal trade in food products in South Asia,bookSection,foodsecurity,Environmental aspects; Food security; Regionalism; South Asia,ZOT_94d167ff89fb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Yi,2017.0,"Belt and Road Forum for International Cooperation: A Meeting of Great Minds for a Better, Shared Future.",conferencePaper,CPEC,"GUTERRES, Antonio, 1949-; INTERNATIONAL cooperation -- Congresses; KIM, Jim Yong, 1959-; PUTIN, Vladimir Vladimirovich, 1952-; XI, Jinping, 1953-",ZOT_db473b14c38a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Vihma,2018.0,Geoeconomic Analysis and the Limits of Critical Geopolitics: A New Engagement with Edward Luttwak,conferencePaper,callforpapers,,ZOT_7924640ac14a,metadata_only,unverified,bibliographic_inventory_only_until_verified
